"","Correlation","Abundance"
"seq.22104.39",0.744190142952984,744.049666799819
"seq.2211.9",0.358567593627415,112703.356399616
"seq.22112.30",0.927663858034517,3336.1332124677
"seq.22113.2",0.435677952033699,2895.47793620932
"seq.22114.4",0.818792417524604,7818.78153870685
"seq.22115.2",0.827757265248223,1538.13746916445
"seq.22116.9",0.764012052362209,1660.42150050713
"seq.22118.7",0.788389069964158,1570.26014289308
"seq.22119.18",0.616667321737839,212569.895616255
"seq.2212.69",0.702627599888159,3834.54599251826
"seq.22120.4",0.930686750831302,3087.10592409081
"seq.22121.43",0.864884202696471,994.685120601669
"seq.22123.15",0.462525535733898,1311.88839930544
"seq.22124.94",0.712436963650363,10840.0741078716
"seq.22125.9",0.870624315272089,985.079054542088
"seq.22128.8",0.800934011805087,3488.3055226265
"seq.22129.55",0.81618882220759,1348.37342548886
"seq.22134.1",0.878991976252813,2325.72295353561
"seq.22136.9",0.829276077646041,982.005172907647
"seq.22137.3",0.867169232386619,1617.6228923783
"seq.22140.6",0.88401349482205,3056.81312435576
"seq.22141.59",0.710671671881922,9114.14475715067
"seq.22142.4",0.888123044392464,6776.62614018729
"seq.22143.6",0.888365830499981,1327.17427619042
"seq.22144.65",0.833971776893676,4088.30224107731
"seq.22146.20",0.858616332848975,1096.49691240912
"seq.22147.19",0.833825998210209,1646.79226582616
"seq.22148.135",0.852288029913745,7694.17006030622
"seq.22149.2",0.868185862094134,1975.55599348142
"seq.22150.2",0.796961654909184,2453.27446345147
"seq.22151.48",0.854844572111746,560.665553570583
"seq.22152.162",0.562610104408624,4984.02504555318
"seq.22154.37",0.80318006463817,1759035.67262689
"seq.22155.44",0.713477280239509,146592.605990341
"seq.2229.54",-0.000359180865097345,Inf
"seq.22363.31",0.857277810722369,512.06159165408
"seq.22365.52",0.702153199477779,1092.16992525306
"seq.22367.17",0.825451313804628,2418.76814633709
"seq.22369.12",0.811620874776185,3172.93688313607
"seq.22371.46",0.673065274063572,32172.035602646
"seq.22374.56",0.823800814003571,864.517500690154
"seq.22375.15",0.539189060859702,2437.61010836731
"seq.22376.95",0.867517748074331,1106.05005599711
"seq.22377.27",0.886961975417316,2446.48043719811
"seq.22378.2",0.527190375425639,4304.71629778384
"seq.22381.1",0.750143326279062,53745.2984165862
"seq.22383.21",0.742046231384839,1826.14868597276
"seq.22385.2",0.768214228224415,14461.8340420006
"seq.22386.11",0.796943172827985,949.368231259101
"seq.22387.26",0.776678768041748,2461.51568671913
"seq.22391.34",0.807123689446315,1477.97392938396
"seq.22392.5",0.672782200555109,1086.72546282914
"seq.22393.130",0.856380993278581,883.057610914679
"seq.22394.8",0.709511801823764,1381.49145946723
"seq.22395.7",0.619269009104321,2233.99100838417
"seq.22397.2",0.819869879084586,644.979517499746
"seq.22398.5",0.677775743664159,1834.11213458399
"seq.22401.26",0.774662129550361,614.409503478996
"seq.22402.12",0.69441202195801,55879.2378619793
"seq.22403.13",0.708170869946468,25857.921122147
"seq.22404.4",0.827544727255846,1328.00147806612
"seq.22405.61",0.460375602638593,31351.4224042608
"seq.22414.127",0.848922590087508,3244.65723291425
"seq.22417.10",0.824412486950841,969.529304979018
"seq.22421.79",0.606744553453928,5260.22249925718
"seq.22429.13",0.884824589505391,1909.73454142658
"seq.22430.15",0.861768027884574,1757.52892036772
"seq.22431.164",0.879370318422375,2681.04265117411
"seq.22432.83",0.846878047692021,3382.01906119608
"seq.22445.2",0.814648159372661,586.688350600069
"seq.22465.43",0.850539463983075,10575.7661919337
"seq.22466.27",0.763181650105352,20058.0354647822
"seq.22467.94",0.888126900503642,1486.32756647798
"seq.22468.54",0.591651763280683,316722.587867742
"seq.22469.103",0.830322366348468,2030.48536543687
"seq.2247.20",0.899869284633352,892.341104925473
"seq.22472.4",0.420843414586501,16669.9695899647
"seq.22474.28",0.589660481111129,9087.95202275373
"seq.22476.115",0.815093745640871,2380.50357781689
"seq.22479.64",0.645723138848894,7582.47858991565
"seq.22481.15",0.946219779451436,2676.58119486192
"seq.22482.87",0.764235217437228,2282.68188619229
"seq.22483.109",0.721938642466136,161182.382212417
"seq.22484.17",0.723762191906538,17920.5847812318
"seq.22485.1",0.723301115834323,6979.76392244077
"seq.22486.58",0.720063111456636,5273.06532556331
"seq.22488.17",0.756072878225496,9679.94735159293
"seq.2249.25",0.0400922603073577,Inf
"seq.22490.16",0.834673174004823,1333.56231911057
"seq.22491.10",0.774544557637478,2328.99189457884
"seq.22492.108",0.943090186954092,3303.25422707693
"seq.22496.21",0.742185523135092,11312.8788297306
"seq.22499.15",0.891271772633856,3010.4410457594
"seq.22500.9",0.863699208765273,3278.26566759373
"seq.22503.24",0.905667352392015,1500.54918869233
"seq.22504.3",0.592168110118471,3976.28999401085
"seq.22505.24",0.494552673107877,2154.15921131791
"seq.22506.25",0.690291546300418,1570.59919916751
"seq.22508.2",0.920099500705757,1457.65952697084
"seq.22509.9",0.831738738119743,8509.06829485491
"seq.22510.6",0.841856498916309,2560.19806386242
"seq.22511.28",0.892879732574999,1402.69157167406
"seq.22512.18",0.69357438532407,3256.86903319262
"seq.22514.12",0.707759143095651,6121.03025895804
"seq.22516.30",0.874562446380166,4032.13206894732
"seq.22517.106",0.917361538856635,2778.67254138993
"seq.22518.54",0.762750807060805,6159.20715208765
"seq.22521.13",0.883357752668914,766.269742515091
"seq.22523.4",0.866744162385781,837.800436765372
"seq.22525.9",0.903550559895318,688.762745475901
"seq.22526.81",0.703123637506859,268477.852664257
"seq.22527.4",0.291161632719801,15857.7339388555
"seq.22528.1",0.528494385817603,334517.541517781
"seq.22529.31",0.716027446539209,7577.93172457076
"seq.22530.111",0.770181254509779,1062.21357324661
"seq.22531.44",0.932685158304265,2621.12323533426
"seq.22532.59",0.194694198635753,13330.9387949399
"seq.22533.95",0.839062733839627,4648.14587134245
"seq.22534.14",0.541025921318685,1965080.57046902
"seq.22536.1",0.816838029131909,1350.75106403059
"seq.22537.5",0.761865301128538,9640.91622215909
"seq.22540.129",0.226232855989142,34984.7637783946
"seq.22541.46",0.887451681501231,2088.53855680628
"seq.22544.10",0.756969499072506,1071358.78452181
"seq.22545.20",0.871100317242871,2234.17143742105
"seq.22547.17",0.338995790029683,84929.7631154144
"seq.22548.18",0.883005302747509,5396.76103810722
"seq.22549.73",0.610534750722247,16848.4754258268
"seq.22553.4",0.874426285220921,1039.02438384684
"seq.22554.101",0.823785643446144,1218.74925246494
"seq.22557.68",0.767247292751959,3193.48937219654
"seq.22560.1",0.208063210184377,31585.1701089342
"seq.22561.3",0.675805552548209,759.018215461272
"seq.22563.4",0.698097673991185,2482.9305175409
"seq.22564.5",0.130620457109296,57952.2758732066
"seq.22566.53",0.713326120257805,6346.77839594317
"seq.22568.7",0.625598883363638,1217.21136539444
"seq.22569.55",0.852655657491678,921.801863830621
"seq.22572.19",0.470668106781784,12963.1115671429
"seq.22576.1",0.535778762612493,6790.94824370478
"seq.22576.2",0.507717236615879,12160.7193851897
"seq.22577.24",0.508257164619198,12136.7620499171
"seq.22578.17",0.382304698149258,11296.7535473738
"seq.22579.93",0.856766642522472,1761.73971417358
"seq.22580.29",0.905236832430513,1656.01233964251
"seq.22583.47",0.686312647330815,2462.59440658034
"seq.22584.2",0.933233046460649,2340.73162083652
"seq.22585.5",0.296028159564139,52195.8734852683
"seq.22586.24",0.641401284182485,3106.26419197555
"seq.22587.37",0.0113793325895673,48097.8640819433
"seq.22588.35",0.427374801620029,3325.31320214954
"seq.22589.3",0.281664296843646,35018.5844935974
"seq.22590.68",0.263875542026329,39781.5725030618
"seq.22591.4",0.370763491373091,3079.06368036036
"seq.2273.34",0.113858308008571,Inf
"seq.22770.22",0.611433596299183,7921.47463977295
"seq.22771.6",0.904462327816856,3100.13072655104
"seq.22772.125",0.769209282096417,11683.5134704378
"seq.22773.69",0.534143512485055,12840.8171435809
"seq.22774.20",0.91568172930597,5460.29910350178
"seq.22776.40",0.513328088098788,780.846972934206
"seq.22777.46",0.732900896012806,12167.080276088
"seq.22779.75",0.870595731955172,2067.83284850828
"seq.2278.61",0.295540304908028,9161270.44673943
"seq.22782.80",0.792370757843673,7343.77710703906
"seq.22783.40",0.734296492250833,20798.2790271236
"seq.22784.4",0.894047638468141,1410.2296456652
"seq.22786.57",0.726284775865704,264297.144779184
"seq.22787.39",0.770424677120005,1405.9605511054
"seq.22788.10",0.668215828375477,8655.9016878767
"seq.22792.21",0.923448170484592,4037.58225686825
"seq.22793.110",0.752266140941404,191554.661877699
"seq.22795.17",0.927962208379312,6225.30027295466
"seq.22796.17",0.549536591321215,25964.5409704599
"seq.22797.20",0.833470907336769,1680.09042030312
"seq.22798.111",0.813750323549145,6268.41630115701
"seq.22799.17",0.893631012136568,3682.85406047623
"seq.22800.24",0.887987408976031,2563.80364935614
"seq.22801.83",0.774784506515328,1202.20647320773
"seq.22802.13",0.851908122985067,2350.00537395488
"seq.22805.18",0.680620221704904,4747.55369943859
"seq.22806.1",0.196616990098598,30151.0340265662
"seq.22808.59",0.664316180470064,592603.582908308
"seq.22809.32",0.889859988707446,3410.34846238788
"seq.22810.41",0.842338135853231,957.460632621151
"seq.22811.5",0.780268726861493,13032.7835463975
"seq.22812.4",0.417905258546446,76885.0328755545
"seq.22813.5",0.593489949683686,34585.8841429985
"seq.22814.1",0.908007727908496,1384.54955995344
"seq.22815.4",0.934363189902099,5281.26548839287
"seq.22816.4",0.586276061607479,264790.101750143
"seq.22817.126",0.747638383195732,342670.236958985
"seq.22818.4",0.830403105896813,8042.61857198488
"seq.22821.50",0.393809972283385,8855.97515739051
"seq.22824.53",0.282601845669336,71054.2522406438
"seq.22826.2",0.80829163541852,8727.89815105781
"seq.22831.11",0.800891054369097,3626.95232208158
"seq.22832.9",0.915417778559025,3579.61780238827
"seq.22833.74",0.733917535753634,49713.4793457283
"seq.22834.21",0.712727716449414,4549.62535502101
"seq.22838.39",0.88829589853,1617.06616180502
"seq.22839.23",0.684227420731457,3723.30487881735
"seq.22841.16",0.928712620368751,4290.45501098179
"seq.22842.85",0.75071778019207,3558.68872194328
"seq.22844.4",0.772525479284329,3036.99622278574
"seq.22845.3",0.918897942018419,3302.63419403302
"seq.22847.18",0.765333081944687,9554.92808421188
"seq.22857.5",0.677063852287954,6407.76518321926
"seq.22858.3",0.306415393225834,5580947.59907138
"seq.22862.44",0.90841164735425,6150.49083105144
"seq.2288.7",0.00996533835989429,Inf
"seq.22946.55",0.91950964804565,1957.36898760856
"seq.22948.13",0.929726482821878,871.814159128111
"seq.22950.6",0.856531138724802,3066.49118580727
"seq.22952.28",0.854371894836497,1472.09618968167
"seq.22953.85",0.929090705437663,2911.80306997205
"seq.22954.10",0.469986313082029,46884.4519357823
"seq.22955.28",0.0591116967298667,325465.730845933
"seq.22958.6",0.632634103938188,550743.552793984
"seq.22959.32",0.526293617673087,1542.34757402191
"seq.22960.8",0.185752453425017,65611.8408912333
"seq.22961.7",0.825630026007189,57877.8010257103
"seq.22963.3",0.849402195233665,1660.76747339485
"seq.22966.20",0.846537370888108,91473.6463770171
"seq.22967.15",0.812369753776829,1788.27465716575
"seq.22968.9",0.717572452837563,4044.17046932253
"seq.22969.12",0.737540882418544,1681.93536747172
"seq.22970.8",0.760520044553858,7574.9586930399
"seq.22972.26",0.509769605787987,10009.8827094454
"seq.22973.8",0.666397539136105,2577.98032561174
"seq.22974.25",0.669282718018609,87098.2971734422
"seq.22977.18",0.921789082493116,2372.23363303749
"seq.22978.13",0.752686360309635,10635.983306027
"seq.22980.37",0.657939845337265,1029.74820856462
"seq.22981.3",0.898458288530251,3773.79850383191
"seq.22984.10",0.579457649586513,22232.666393617
"seq.22985.160",0.210546740592304,4616197.2496079
"seq.22987.69",0.837776493756886,2713.08477528323
"seq.22989.24",0.828559903153945,2834.24874628878
"seq.22990.20",0.847206325078424,254521.728714895
"seq.22991.9",0.523118963048338,52770.3903243452
"seq.22992.6",0.175864938626207,107072.31035623
"seq.22993.9",0.50302279817133,53782.3177522181
"seq.23000.22",0.877040771779302,679.316518756004
"seq.23002.27",0.912320867099561,1628.34039239728
"seq.23006.19",0.844325480664733,1895.20154377761
"seq.23007.8",0.764355467630269,20724.9120442709
"seq.23008.4",0.833787780020542,2759.78580096145
"seq.23016.24",0.830532173848072,3547.59944417295
"seq.23017.17",0.489534096625503,16036.0301088555
"seq.23018.4",0.126416370623804,19512.6799736336
"seq.23020.18",0.929294255474283,2226.12435339812
"seq.23022.5",0.690347638298569,3879.62152507367
"seq.23023.21",0.777397829291727,1636.85848388707
"seq.23024.25",0.864803809795801,1943.10893104467
"seq.23028.49",0.847072292270482,1190.39548349854
"seq.23029.3",0.640730863028908,97171.5247761673
"seq.23030.4",0.265843304686318,76468.9407723342
"seq.23031.6",0.723399387440102,2138.10234736319
"seq.23034.13",0.900120945819077,1850.80882197894
"seq.23037.37",0.524540157720736,396474.323925268
"seq.23038.63",0.341918730966077,35829.2202073454
"seq.23039.56",0.899670223860943,823.27958785634
"seq.2305.52",0.10592275949676,Inf
"seq.2312.13",0.029713194673674,Inf
"seq.23148.100",0.770903277573941,32918.7920618853
"seq.23152.49",0.822402000616743,928.89566786892
"seq.23153.14",0.684361043420895,2809.58985178192
"seq.23156.146",0.765384022019472,2549.65997945271
"seq.23161.3",0.545782395425042,4555.45256486918
"seq.23162.36",0.742685625201446,18094.0191272567
"seq.23164.8",0.729346194253014,1010.51861197371
"seq.23173.3",0.471146794760604,2358200.20422763
"seq.23176.17",0.334728739132276,32584.440305966
"seq.23178.95",0.615304948284722,19367.2971076263
"seq.23181.2",0.859090743512265,1377.25830178685
"seq.23183.6",0.743266322731491,3221.28380923665
"seq.23187.9",0.880706244979795,4197.53497577458
"seq.23200.25",0.223788950358547,26314.4273628179
"seq.23202.78",0.851440164239557,574.463838292618
"seq.23203.3",0.533064665994474,3984.07309591086
"seq.23210.4",0.519044770366743,4306.01353502674
"seq.23212.8",0.624248089362336,3280.97039506023
"seq.23213.21",0.73304590569903,5343.76628922454
"seq.23224.11",0.0219627953240295,107128.856204553
"seq.23225.26",0.713897476080372,897.74925471277
"seq.23226.42",0.45345016215167,554941.272958997
"seq.23228.2",0.741627153225436,2599.39635227851
"seq.23241.27",0.651888133946112,6497.74943313958
"seq.23242.2",0.812595957593061,4093.53755589804
"seq.23243.120",0.725550097508918,69803.1132655201
"seq.23245.5",0.67076931852283,397908.576099102
"seq.23246.67",0.764945567367036,14382.0799398754
"seq.23248.1",0.829075925895818,486.779709690676
"seq.23250.3",0.642929048836193,2368.86365918613
"seq.23252.4",0.584565578881593,2232.04670439338
"seq.23253.5",0.815884750953179,3197.03662356306
"seq.23254.31",0.42863471458062,1081.77654698307
"seq.23255.7",0.62122527513869,1784.21813876608
"seq.23256.21",0.886348608143618,1167.69419872048
"seq.23257.14",0.735157205795607,22156.1365511046
"seq.23258.56",0.740744872326687,4921.77633099197
"seq.23259.23",0.554511857732433,2415.85423595305
"seq.23261.27",0.81642041783848,2881.23471172705
"seq.23262.11",0.845244408267317,991.505209178595
"seq.23263.9",0.693274765671403,3914.59719904192
"seq.23264.42",0.671643667746729,322907.903507514
"seq.23265.15",0.612291423545554,152490.512545554
"seq.23266.62",0.763242718604731,2708.61872093455
"seq.23267.5",0.83786610016791,1375.44575458123
"seq.23268.15",0.788752664502456,6435.3008762336
"seq.23269.40",0.403953473765884,738240.266710108
"seq.23270.14",0.845623240450954,1128.10077422338
"seq.23271.20",0.540435677623376,258106.243416094
"seq.23272.8",0.585401610638497,20408.6769426376
"seq.23273.42",0.512847587984176,745.404390681079
"seq.23274.27",0.696347859772897,179812.014591897
"seq.23275.9",0.343867879378831,37596.5627703261
"seq.23276.14",0.807790755376475,1155.88065857655
"seq.23278.13",0.662071970486238,22860.1961404661
"seq.23280.9",0.888873141443077,2667.87506229293
"seq.23281.29",0.721662644849419,4010.18436139855
"seq.23282.19",0.652137104653602,1476.2363471112
"seq.23283.9",0.640388142225157,440304.53581021
"seq.23284.5",0.839589841295927,14082.7252553797
"seq.23285.51",0.678282661184685,1496.83478122028
"seq.23286.2",0.886398046514245,3352.10246849949
"seq.23287.109",0.802457034136661,7053.33508241795
"seq.23288.28",0.618627444446323,1073.42463499872
"seq.23289.25",0.673857918930323,1531.19982524299
"seq.23290.3",0.777839526395778,8795.09041562264
"seq.23291.18",0.518189439226484,12070.1898235873
"seq.23292.1",0.811198010293735,1523.71495273783
"seq.23293.15",0.66309929216715,3396.19931859944
"seq.23294.19",0.889116379004786,1996.48365859275
"seq.23296.29",0.849468802623319,3708.37288746344
"seq.23298.148",0.872849626659547,4732.27399917093
"seq.23299.52",0.447873611867878,3376.28200545859
"seq.2330.2",0.799791421920314,3884.98098099508
"seq.23300.3",0.828923979243658,2218.4794518364
"seq.23301.2",0.858100674769392,944.851215863286
"seq.23302.19",0.753128292004719,16138.8290725302
"seq.23303.131",0.655052731416379,3284.0422062822
"seq.23304.1",-0.00604796643128603,113896.694289852
"seq.23305.38",0.686383990720614,25004.5835117048
"seq.23306.37",0.100912362087906,93522.6383428965
"seq.23307.7",0.723754201342158,17202.1136916029
"seq.23308.31",0.884459212557486,1685.33778978036
"seq.23309.11",0.454175787733442,18666.0697215367
"seq.23310.51",0.721692771589705,21424.2411287703
"seq.23311.19",0.545236715766558,17815.8594414133
"seq.23312.16",0.774912212695336,2709.88495587349
"seq.23314.46",0.84635510481515,876.553837338766
"seq.23315.30",0.781101778393181,3583.25976582172
"seq.23317.10",0.615179515057988,11114.9287623089
"seq.23318.60",0.553783612215937,437038.197081737
"seq.23319.6",0.635344343294404,121674.415263646
"seq.23320.11",0.0537600753401176,817558.09764961
"seq.23321.42",0.845652177556719,1036.27132828834
"seq.23322.2",0.522601015427427,617757.832575335
"seq.23323.25",0.649905599699432,3548.30852230201
"seq.23324.6",0.862694261088009,2171.61876210412
"seq.23325.18",0.885080931358881,6627.57893010602
"seq.23326.10",0.644138783332249,4355.22015628183
"seq.23327.1",0.435644270349971,38342.3520241901
"seq.23329.52",0.692935796036602,8130.13580830341
"seq.2333.72",0.89037322586193,5607.65310443248
"seq.23330.12",0.907417798830576,2298.48038778184
"seq.23334.21",0.80060654581109,1576.00341379116
"seq.23335.31",0.783728392152069,372.76207611802
"seq.23336.2",0.655061021371829,2332.02023134216
"seq.23337.54",0.836577309869711,3987.31786688352
"seq.23339.46",0.810853761117074,1743.69687298751
"seq.23340.37",0.833896398124893,3582.16304023906
"seq.23341.16",0.731284956388868,202696.630665726
"seq.23342.4",0.661599569023645,5678.01291278768
"seq.23343.6",0.756061731661925,651.206313393298
"seq.23345.2",0.722109554386493,7694.23025655342
"seq.23349.5",0.816145893032786,10072.1478617817
"seq.23350.66",0.772606759445635,1145.46096509702
"seq.23351.59",0.878878089874337,5294.18619279354
"seq.23352.9",0.803373076646275,907.474712177793
"seq.23354.12",0.639526104152733,9138.39523660704
"seq.23356.32",0.53628468890591,1132.51252065282
"seq.23358.42",0.815993764021104,8814.2272080205
"seq.23359.25",0.532001773982864,394767.316525374
"seq.23361.20",0.616044018524089,9368.5108476561
"seq.23362.26",0.694852869975842,2139.68768201778
"seq.23363.41",0.165680995131947,154268.905262185
"seq.23364.3",0.873814159441439,1436.55422622661
"seq.23365.7",0.844757239270012,2015.12868422879
"seq.23366.15",0.843285679916732,3104.7556510225
"seq.23367.8",0.769579411302067,1941.04223678591
"seq.23369.17",0.690237238829096,164944.652645556
"seq.23370.39",0.316732109509123,8225.79190601868
"seq.23371.5",0.50072096586091,10435.6146383295
"seq.23372.112",0.340359553570969,555163.831193977
"seq.23373.77",0.73413925388346,3677.35348257627
"seq.23374.42",0.787913927231805,3340.30961408948
"seq.23375.4",0.858961453006534,464.643465773539
"seq.23376.56",0.634149113281393,5898.21104049016
"seq.23378.29",0.580171284181188,3705.07014334146
"seq.23379.60",0.904068759125642,717.056998791235
"seq.23380.16",0.598310628261803,4576.6645938554
"seq.23381.8",0.654719029805782,4931.47202316741
"seq.23382.30",0.927467723656213,761.106905149037
"seq.23384.19",0.696052070828771,2640.34185437585
"seq.23385.18",0.760632030550188,6588.0196765683
"seq.23386.38",0.804448379492292,13323.2020996055
"seq.23387.18",0.495314044483311,52880.6499566451
"seq.23389.28",0.627757963075798,20720.6538416734
"seq.23390.6",0.402955670755391,19050.9840577369
"seq.23391.20",0.695048979619787,7660.2399379777
"seq.23392.41",0.73511709896976,2423.02603084055
"seq.23393.56",0.72835968853768,2209.95215068155
"seq.23394.125",0.568915814254126,1702.88123838907
"seq.23395.5",0.509455361075282,3485.52190994908
"seq.23396.21",0.156397518395533,13220746.8853864
"seq.23398.1",0.728193803227194,15910.4561076493
"seq.23399.35",0.376850105697676,1464.30800610936
"seq.23401.3",0.265543324479058,33270.2790350018
"seq.23402.147",0.677320844511751,276427.288347555
"seq.23403.64",0.511002111464999,4716.56897420227
"seq.23404.16",0.755375812787726,4321.70922532078
"seq.23405.33",0.730603059460779,980.5860393015
"seq.23406.3",0.89258593172073,1679.72678789336
"seq.23407.9",0.782284841439656,1954.06828710802
"seq.23408.1",0.75405627673037,3291.48147209027
"seq.23409.83",0.862368387837924,2834.96148340237
"seq.23410.46",0.866267030554948,10520.694217049
"seq.23411.108",0.293731287823032,19529.6076288065
"seq.23413.38",0.708506179331898,2353.33045983743
"seq.23414.12",0.597297232624854,9787.31064818131
"seq.23416.47",0.738520638045582,51551.1750139642
"seq.23418.66",0.80004538261438,3577.20217708962
"seq.23422.47",0.723683909578904,1927.97883607466
"seq.23424.4",0.0568331714563764,5104.25871702582
"seq.23425.19",0.783124940325009,1852.33238520486
"seq.23426.1",0.262017778276995,3627907.64757074
"seq.23518.7",0.689948661075083,1878.40683771372
"seq.23519.91",0.750848918964154,2063.77021013488
"seq.23520.60",0.69419959560082,7645.54091356878
"seq.23521.29",0.742498427987228,6957.3664205615
"seq.23522.1",0.656838850747622,9694.49772362942
"seq.23523.14",0.914983264178123,7135.75075288241
"seq.23524.2",0.779556921671962,10704.4311934224
"seq.23525.27",0.901233210316023,4890.96144125272
"seq.23526.25",0.833849960147044,848.27337520421
"seq.23528.199",0.165339852532919,67671.2665183331
"seq.23529.11",0.7935760257764,1003.42318156126
"seq.23530.3",0.463075091626479,771.619400523741
"seq.23531.79",0.83379758151125,1727.97157181867
"seq.23534.27",0.65939099726182,3724.78442647312
"seq.23535.3",0.685170384313493,11465.9312454433
"seq.23536.14",0.931805650737959,866.782529971009
"seq.23537.4",0.946031325410162,6227.04017372135
"seq.23540.3",0.926348154389275,6538.93924582016
"seq.23541.61",0.665599818212946,6736.23061406339
"seq.23542.8",0.732395067008381,7116.34061723241
"seq.23543.92",0.877191050509484,2887.62554775944
"seq.23544.10",0.744119029874167,15314.4722682918
"seq.23545.6",0.836642350681851,11443.3563616954
"seq.23546.9",0.814743725567827,3661.32056746327
"seq.23547.21",0.236219398559711,398159.814993114
"seq.23550.10",0.735675486528136,4077.77346213411
"seq.23551.15",0.815012879575672,2148.28709589147
"seq.23553.1",0.683911309667447,3788.57447998289
"seq.23554.2",0.679390852737097,22194.1833012122
"seq.23555.11",0.900390168230277,1438.35685190081
"seq.23556.4",0.849559735008309,3616.72582554785
"seq.23557.110",0.776075836403497,2627.58212388023
"seq.23558.33",0.523915108294594,2135.63761279927
"seq.23559.10",0.746218854875982,84002.0029789709
"seq.23560.154",0.491831916276482,2109.50464447829
"seq.23561.4",0.815866561563524,3286.02902463694
"seq.23564.83",0.752833248491423,1538.55909036309
"seq.23566.6",0.719581832900254,15027.1687416031
"seq.23567.37",0.774800336592514,296523.2650029
"seq.23568.41",0.778165580447595,1517.42313272119
"seq.23569.53",0.631851108929023,10215.81738072
"seq.23570.87",0.879142577449484,2141.6716943845
"seq.23571.93",0.736243055511964,12357.2096769441
"seq.23572.186",0.845651336372549,792.880574256601
"seq.23575.58",0.623804592513134,9308.40175367837
"seq.23576.46",0.581666397334994,4829.04228768275
"seq.23578.6",0.652381559958085,3226.83175473441
"seq.23579.3",0.903687608361312,2069.33093676531
"seq.2358.19",0.560126099586686,117317.187096004
"seq.23580.2",0.830859203521713,786.973251786891
"seq.23581.131",0.825142784282185,2931.14605157751
"seq.23584.2",0.579466188371638,8956.38885193758
"seq.23586.32",0.892630557999434,1601.94542458964
"seq.23588.9",0.0372473155791879,660556.262420582
"seq.23589.21",0.873669547150011,2226.83359565727
"seq.2359.65",0.0751256022154086,Inf
"seq.23591.9",0.680955188514214,13669.1587852735
"seq.23593.14",0.812541382882466,7289.93590609191
"seq.23594.2",0.863696429799924,2579.5334859586
"seq.23595.6",0.907825725099096,4279.97115280086
"seq.23596.17",0.779797935471513,1908.19228132834
"seq.23597.11",0.680486113002032,5453.21258489177
"seq.23601.43",0.567327140501558,25966.720421448
"seq.23602.35",0.860990587208177,1656.64193662275
"seq.23605.3",0.741689904429041,3668.83348911288
"seq.23606.18",0.75144429172961,3753.95960547609
"seq.23607.1",0.8600452455307,915.532112628242
"seq.23611.16",0.658568663699972,3942.54108901134
"seq.23615.4",0.826510612958558,24710.30445845
"seq.23616.4",0.470188493735781,506.729979110004
"seq.23617.15",0.756046471736495,9489.43190225248
"seq.23618.23",0.653130898297359,2260.67073823341
"seq.23619.235",0.682643215692022,789.98793682051
"seq.23620.16",0.580067702432883,4755.40783846198
"seq.23621.326",0.697515949991102,280141.999591605
"seq.23622.128",0.625705381064043,333915.003218621
"seq.23623.48",0.796734515689307,1494.09113769892
"seq.23624.34",0.897972373309294,6027.26961703277
"seq.23625.44",0.75489244995087,9439.26999272397
"seq.23627.3",0.867121644730616,1314.79449197235
"seq.23629.4",0.901767754058594,1884.05568455513
"seq.23631.1",0.727995283178086,1016907.36675317
"seq.23632.22",0.684960987129056,2846.39755245397
"seq.23637.55",0.903021103897857,1458.82386936959
"seq.23638.3",0.847162000329418,1903.25719851006
"seq.23639.93",0.865097708849918,1754.89236379719
"seq.23640.10",0.277276131281379,123053.053300987
"seq.23643.22",0.683200141228462,6304.74500692161
"seq.23644.19",0.758650392683272,8590.72820703005
"seq.23645.49",0.857867358923012,2604.540633012
"seq.23646.5",0.885566635370422,4571.40153080879
"seq.23648.36",0.804284157866693,1311.55909872023
"seq.23649.6",0.247235369656937,119877.788181647
"seq.23650.2",0.76821648121729,1035.80474075977
"seq.23652.15",0.832304661032598,794.220754081242
"seq.23654.6",0.298467858700175,3405.91620947843
"seq.23656.9",0.716444943960306,12070.4916923176
"seq.23657.102",0.849628600019666,1450.82795255968
"seq.23658.1",0.919052427742281,1787.39215591404
"seq.23659.2",0.699946668853614,6662.83082920161
"seq.23660.112",0.537032630946919,1970.97604563951
"seq.23661.61",0.757308581252114,890.786967694681
"seq.23662.10",0.726962062392423,4008.6681002226
"seq.23663.28",0.266235828841718,7634.67659256761
"seq.23664.17",0.736601841086627,2208.25964521078
"seq.23665.35",0.718854269855842,8686.82172450784
"seq.23666.35",0.681170426318945,372265.318457232
"seq.23668.281",0.885188641596304,6039.84054173783
"seq.23669.20",0.487278176497517,13324.3236377017
"seq.23670.11",0.809820193177006,1332.10729576833
"seq.23671.11",0.906098210289458,1964.76251864798
"seq.23672.10",0.765844004133121,6432.75933936415
"seq.23673.9",0.779648898228726,2480.64108973505
"seq.23675.16",0.712929112468512,20017.1142247297
"seq.23677.30",0.798665283927046,7281.1394979014
"seq.23678.132",0.757001252812997,1499.19687916606
"seq.23679.43",0.8747066573578,2596.45114442736
"seq.23680.1",0.808303006792707,3627.99718462758
"seq.23682.79",0.845316488651778,7182.75153364405
"seq.23683.79",0.798857665793159,656.284628829952
"seq.23685.132",0.86960067394777,4272.49485854836
"seq.23686.44",0.536499263412653,69776.8014588966
"seq.23687.27",0.898400908053875,2053.31864260526
"seq.23689.52",0.860477537510292,2376.05709531514
"seq.23690.228",0.722703667978626,2789.08244546221
